Order ID,Order Date,Region,Segment,Category,Sub-Category,Product Name,Ship Date,Ship Mode,Profit,Quantity,Sales
US-2019-126977,9/17/2019,East,Consumer,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,9/23/2019,Standard Class,217.767,2,659.9
US-2019-126977,9/17/2019,East,Consumer,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",9/23/2019,Standard Class,53.2608,2,110.96
US-2019-126977,9/17/2019,East,Consumer,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,9/23/2019,Standard Class,1.356,4,67.8
CA-2020-130288,11/26/2020,East,Corporate,Furniture,Tables,"Bevis Oval Conference Table, Walnut",11/30/2020,Second Class,-120.0508,2,313.176
CA-2021-146458,11/19/2021,South,Consumer,Office Supplies,Art,Newell 349,11/22/2021,Second Class,6.6584,7,22.96
CA-2021-150420,6/3/2021,West,Corporate,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,6/8/2021,Standard Class,362.835,10,1099.5
US-2018-118997,4/8/2018,South,Corporate,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",4/12/2018,Standard Class,316.1392,8,1215.92
CA-2018-114314,10/11/2018,South,Corporate,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,10/15/2018,Standard Class,3.4357,1,7.31
CA-2018-114314,10/11/2018,South,Corporate,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,10/15/2018,Standard Class,3.9248,4,8.92
US-2021-169551,7/7/2021,East,Consumer,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,7/9/2021,First Class,-45.3492,3,87.21
US-2021-169551,7/7/2021,East,Consumer,Office Supplies,Paper,Xerox 216,7/9/2021,First Class,5.4432,3,15.552
US-2021-169551,7/7/2021,East,Consumer,Technology,Phones,Apple iPhone 5S,7/9/2021,First Class,-113.998,2,683.988
US-2021-169551,7/7/2021,East,Consumer,Office Supplies,Storage,Plastic Stacking Crates & Casters,7/9/2021,First Class,1.0044,3,13.392
US-2021-169551,7/7/2021,East,Consumer,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,7/9/2021,First Class,4.8231,3,16.776
US-2021-169551,7/7/2021,East,Consumer,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,7/9/2021,First Class,85.787,2,527.92
CA-2020-103107,7/4/2020,West,Home Office,Furniture,Furnishings,"Master Caster Door Stop, Brown",7/4/2020,Same Day,8.636,5,25.4
CA-2020-103107,7/4/2020,West,Home Office,Technology,Phones,Avaya 4621SW VoIP phone,7/4/2020,Same Day,19.9665,3,177.48
CA-2020-103107,7/4/2020,West,Home Office,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,7/4/2020,Same Day,8.997,3,71.976
CA-2021-122077,5/19/2021,Central,Consumer,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,5/25/2021,Standard Class,9.5992,1,95.992
CA-2021-122077,5/19/2021,Central,Consumer,Office Supplies,Labels,Avery 491,5/25/2021,Standard Class,4.2952,4,13.216
CA-2021-112431,10/12/2021,West,Consumer,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,10/14/2021,Second Class,130.752,12,435.84
CA-2021-112431,10/12/2021,West,Consumer,Office Supplies,Art,Newell 343,10/14/2021,Second Class,1.5876,2,5.88
CA-2020-151092,8/6/2020,West,Consumer,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,8/13/2020,Standard Class,18.4772,4,211.168
CA-2018-104178,8/25/2018,West,Corporate,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",8/29/2018,Standard Class,2.6376,1,6.28
CA-2018-104178,8/25/2018,West,Corporate,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,8/29/2018,Standard Class,30.432,5,95.1
CA-2018-104178,8/25/2018,West,Corporate,Office Supplies,Paper,Xerox 23,8/29/2018,Standard Class,12.4416,4,25.92
CA-2018-104178,8/25/2018,West,Corporate,Office Supplies,Storage,Portable Personal File Box,8/29/2018,Standard Class,13.1868,4,48.84
CA-2019-115924,9/14/2019,Central,Home Office,Office Supplies,Binders,Wilson Jones Impact Binders,9/18/2019,Second Class,12.691,5,25.9
CA-2021-161046,3/5/2021,South,Corporate,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,3/5/2021,Same Day,19.6328,4,42.68
CA-2021-161046,3/5/2021,South,Corporate,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,3/5/2021,Same Day,125.9874,3,299.97
CA-2021-161046,3/5/2021,South,Corporate,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,3/5/2021,Same Day,78.672,2,262.24
CA-2021-161046,3/5/2021,South,Corporate,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,3/5/2021,Same Day,112.4928,6,234.36
US-2021-141698,4/15/2021,Central,Home Office,Office Supplies,Paper,Xerox 207,4/21/2021,Standard Class,7.2576,4,20.736
US-2018-105151,3/30/2018,East,Corporate,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",3/31/2018,First Class,2.94,5,10.5
CA-2018-155796,11/11/2018,East,Corporate,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",11/15/2018,Second Class,7.7896,2,23.968
CA-2018-155796,11/11/2018,East,Corporate,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",11/15/2018,Second Class,-250.5408,4,521.96
CA-2020-127138,3/12/2020,West,Corporate,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",3/15/2020,Second Class,6.7655,5,676.55
CA-2020-127138,3/12/2020,West,Corporate,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,3/15/2020,Second Class,40.274,5,154.9
CA-2020-127138,3/12/2020,West,Corporate,Office Supplies,Envelopes,Security-Tint Envelopes,3/15/2020,Second Class,14.9744,4,30.56
CA-2020-127138,3/12/2020,West,Corporate,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,3/15/2020,Second Class,77.0352,3,770.352
CA-2021-150602,2/9/2021,West,Corporate,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",2/14/2021,Second Class,6.5472,4,21.12
CA-2018-140732,11/11/2018,West,Home Office,Technology,Phones,Mophie Juice Pack Helium for iPhone,11/13/2018,Second Class,57.5928,9,575.928
CA-2018-140732,11/11/2018,West,Home Office,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",11/13/2018,Second Class,2.0228,2,7.78
CA-2018-140732,11/11/2018,West,Home Office,Office Supplies,Paper,Xerox 1979,11/13/2018,Second Class,55.764,4,123.92
CA-2021-119011,8/20/2021,West,Corporate,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,8/25/2021,Standard Class,5.166,3,17.22
CA-2021-119011,8/20/2021,West,Corporate,Office Supplies,Storage,"Companion Letter/Legal File, Black",8/25/2021,Standard Class,63.4368,6,226.56
CA-2021-119011,8/20/2021,West,Corporate,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,8/25/2021,Standard Class,10.788,3,107.88
CA-2020-166912,1/15/2020,East,Home Office,Office Supplies,Paper,Xerox 1893,1/17/2020,First Class,40.1702,2,81.98
CA-2018-141726,7/20/2018,West,Consumer,Office Supplies,Paper,Xerox 189,7/22/2018,First Class,50.328,1,104.85
CA-2018-141726,7/20/2018,West,Consumer,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,7/22/2018,First Class,3.1552,2,8.704
CA-2018-141726,7/20/2018,West,Consumer,Office Supplies,Paper,Xerox 1897,7/22/2018,First Class,9.7608,4,19.92
CA-2018-141726,7/20/2018,West,Consumer,Furniture,Furnishings,Nu-Dell Leatherette Frames,7/22/2018,First Class,15.4872,3,43.02
CA-2021-115105,2/6/2021,East,Consumer,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",2/11/2021,Standard Class,30.098,1,240.784
CA-2019-143980,12/25/2019,East,Home Office,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,12/29/2019,Standard Class,124.488,2,414.96
CA-2020-135636,10/8/2020,South,Consumer,Office Supplies,Storage,Fellowes Econo/Stor Drawers,10/13/2020,Standard Class,-67.851,5,387.72
CA-2021-102155,7/13/2021,Central,Corporate,Office Supplies,Storage,Standard Rollaway File with Lock,7/17/2021,Standard Class,93.6988,2,360.38
CA-2021-102155,7/13/2021,Central,Corporate,Office Supplies,Paper,Strathmore Photo Mount Cards,7/17/2021,Standard Class,6.2376,2,13.56
CA-2021-116953,4/24/2021,West,Consumer,Technology,Phones,AT&T 841000 Phone,4/25/2021,First Class,34.5,10,552
CA-2018-117765,9/7/2018,Central,Home Office,Furniture,Tables,KI Adjustable-Height Table,9/13/2018,Standard Class,111.774,5,429.9
CA-2018-117765,9/7/2018,Central,Home Office,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,9/13/2018,Standard Class,15.3888,2,32.06
CA-2018-117765,9/7/2018,Central,Home Office,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",9/13/2018,Standard Class,45.3488,2,161.96
CA-2018-117765,9/7/2018,Central,Home Office,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,9/13/2018,Standard Class,5.7594,2,19.86
CA-2020-114895,11/21/2020,East,Consumer,Office Supplies,Paper,Xerox 1975,11/28/2020,Standard Class,6.3504,2,12.96
CA-2021-112984,9/16/2021,East,Consumer,Office Supplies,Paper,Xerox 1927,9/18/2021,Second Class,6.42,6,20.544
CA-2020-163776,7/19/2020,South,Consumer,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",7/25/2020,Standard Class,76.0878,6,185.58
CA-2020-163776,7/19/2020,South,Consumer,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",7/25/2020,Standard Class,35.6776,2,77.56
CA-2020-163776,7/19/2020,South,Consumer,Office Supplies,Storage,Rogers Deluxe File Chest,7/25/2020,Standard Class,0.8792,4,87.92
CA-2020-163776,7/19/2020,South,Consumer,Office Supplies,Paper,Xerox 1893,7/25/2020,Standard Class,120.5106,6,245.94
CA-2020-163776,7/19/2020,South,Consumer,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,7/25/2020,Standard Class,4.042,1,8.6
CA-2020-163776,7/19/2020,South,Consumer,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,7/25/2020,Standard Class,126.225,5,504.9
US-2021-163300,9/15/2021,West,Consumer,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,9/21/2021,Standard Class,884.058,7,2357.488
US-2021-163300,9/15/2021,West,Consumer,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,9/21/2021,Standard Class,32.3351,7,369.544
US-2021-163300,9/15/2021,West,Consumer,Furniture,Chairs,Global Deluxe Steno Chair,9/21/2021,Standard Class,-20.7846,3,184.752
CA-2020-162187,12/11/2020,East,Corporate,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,12/11/2020,Same Day,-4.06,5,64.96
CA-2020-162187,12/11/2020,East,Corporate,Office Supplies,Supplies,"Elite 5"" Scissors",12/11/2020,Same Day,1.69,2,13.52
CA-2020-162187,12/11/2020,East,Corporate,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",12/11/2020,Same Day,-137.529,5,458.43
CA-2020-162187,12/11/2020,East,Corporate,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",12/11/2020,Same Day,24.196,4,387.136
CA-2020-162187,12/11/2020,East,Corporate,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",12/11/2020,Same Day,-147.8655,3,328.59
US-2018-112991,12/10/2018,West,Corporate,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,12/14/2018,Standard Class,4.2294,3,338.352
US-2018-112991,12/10/2018,West,Corporate,Office Supplies,Paper,Xerox 1931,12/14/2018,Standard Class,12.4416,4,25.92
US-2018-112991,12/10/2018,West,Corporate,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",12/14/2018,Standard Class,42.0256,4,91.36
CA-2018-124079,12/13/2018,West,Corporate,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",12/17/2018,Standard Class,7.6965,3,87.96
CA-2018-124079,12/13/2018,West,Corporate,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",12/17/2018,Standard Class,-4.1712,2,5.214
US-2021-146878,9/21/2021,South,Consumer,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",9/27/2021,Standard Class,-8.6058,1,12.294
CA-2021-107244,9/7/2021,West,Consumer,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",9/11/2021,Standard Class,8.2992,4,19.76
CA-2019-100657,11/2/2019,East,Consumer,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",11/7/2019,Standard Class,8.5372,2,109.764
CA-2021-129581,12/11/2021,East,Corporate,Technology,Phones,Plantronics MX500i Earset,12/18/2021,Standard Class,3.8655,3,128.85
CA-2021-129028,4/1/2021,South,Corporate,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",4/3/2021,First Class,21.7515,3,127.95
CA-2019-135580,12/30/2019,West,Consumer,Office Supplies,Paper,Xerox 1929,1/3/2020,Standard Class,31.5192,3,68.52
CA-2019-135580,12/30/2019,West,Consumer,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,1/3/2020,Standard Class,14.2386,3,74.94
CA-2019-135580,12/30/2019,West,Consumer,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,1/3/2020,Standard Class,286.713,6,2548.56
CA-2019-135580,12/30/2019,West,Consumer,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,1/3/2020,Standard Class,122.148,3,271.44
CA-2019-135580,12/30/2019,West,Consumer,Technology,Phones,Cisco SPA 502G IP Phone,1/3/2020,Standard Class,35.985,3,287.88
CA-2020-159016,3/10/2020,West,Home Office,Office Supplies,Paper,Rediform Voice Mail Log Books,3/11/2020,First Class,7.152,5,14.9
CA-2020-159016,3/10/2020,West,Home Office,Technology,Phones,Apple iPhone 5,3/11/2020,First Class,363.9048,8,4158.912
CA-2018-102652,4/6/2018,West,Corporate,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,4/12/2018,Standard Class,15.6332,2,91.96
CA-2018-102652,4/6/2018,West,Corporate,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,4/12/2018,Standard Class,12.9129,7,33.11
CA-2018-102652,4/6/2018,West,Corporate,Office Supplies,Paper,Xerox 211,4/12/2018,Standard Class,9.3312,3,19.44
CA-2018-102652,4/6/2018,West,Corporate,Office Supplies,Paper,Xerox 194,4/12/2018,Standard Class,26.6304,1,55.48
CA-2018-152422,10/5/2018,East,Consumer,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,10/10/2018,Second Class,11.49,5,91.92
US-2020-156692,8/13/2020,South,Consumer,Office Supplies,Appliances,Staple holder,8/13/2020,Same Day,4.6818,2,17.34
US-2020-156692,8/13/2020,South,Consumer,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,8/13/2020,Same Day,15.1158,2,71.98
CA-2018-130869,11/17/2018,Central,Consumer,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",11/21/2018,Standard Class,2.478,3,7.08
US-2021-128832,4/24/2021,East,Corporate,Technology,Accessories,V7 USB Numeric Keypad,4/27/2021,First Class,4.8986,2,69.98
CA-2021-139717,8/24/2021,East,Consumer,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,8/26/2021,Second Class,64.6272,8,646.272
CA-2021-139717,8/24/2021,East,Consumer,Office Supplies,Paper,Xerox 1966,8/26/2021,Second Class,3.7584,2,10.368
CA-2021-136007,2/23/2021,West,Corporate,Office Supplies,Fasteners,Alliance Rubber Bands,3/2/2021,Standard Class,0.336,5,8.4
CA-2021-136007,2/23/2021,West,Corporate,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,3/2/2021,Standard Class,25.186,5,71.96
CA-2020-157364,11/19/2020,South,Consumer,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,11/21/2020,First Class,6.006,2,18.48
US-2020-112970,11/14/2020,West,Consumer,Office Supplies,Art,Newell 35,11/15/2020,First Class,2.8536,3,9.84
US-2021-152492,7/6/2021,South,Consumer,Furniture,Chairs,Global Comet Stacking Armless Chair,7/6/2021,Same Day,23.924,1,239.24
CA-2020-101168,12/25/2020,East,Corporate,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",1/1/2021,Standard Class,6.5472,4,21.12
CA-2021-104010,4/23/2021,East,Consumer,Office Supplies,Supplies,Fiskars Softgrip Scissors,4/25/2021,First Class,15.372,5,54.9
CA-2019-130253,12/14/2019,West,Home Office,Furniture,Furnishings,"Master Caster Door Stop, Gray",12/18/2019,Standard Class,5.1816,3,15.24
US-2019-155369,4/19/2019,Central,Consumer,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",4/25/2019,Standard Class,-52.8336,2,19.568
US-2019-155369,4/19/2019,Central,Consumer,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,4/25/2019,Standard Class,-512.1468,4,310.392
CA-2020-131205,9/4/2020,South,Consumer,Furniture,Furnishings,Coloredge Poster Frame,9/8/2020,Standard Class,16.614,3,42.6
CA-2020-131205,9/4/2020,South,Consumer,Office Supplies,Binders,Poly Designer Cover & Back,9/8/2020,Standard Class,54.6912,6,113.94
CA-2020-131205,9/4/2020,South,Consumer,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,9/8/2020,Standard Class,5.1968,4,129.92
CA-2020-131205,9/4/2020,South,Consumer,Office Supplies,Art,Nontoxic Chalk,9/8/2020,Standard Class,2.5344,3,5.28
CA-2021-122364,9/24/2021,West,Corporate,Technology,Phones,Wilson Electronics DB Pro Signal Booster,9/29/2021,Standard Class,75.18,3,859.2
CA-2021-122364,9/24/2021,West,Corporate,Technology,Machines,Socket Bluetooth Cordless Hand Scanner (CHS),9/29/2021,Standard Class,177.198,3,506.28
CA-2020-117912,2/4/2020,West,Consumer,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,2/8/2020,Standard Class,3.9512,2,14.368
CA-2021-145702,5/19/2021,South,Corporate,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,5/24/2021,Second Class,-35.3646,3,314.352
CA-2021-145702,5/19/2021,South,Corporate,Office Supplies,Paper,Xerox 1949,5/24/2021,Second Class,10.1094,7,27.888
CA-2019-113215,9/3/2019,West,Corporate,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",9/8/2019,Standard Class,89.307,3,238.152
CA-2020-154662,6/9/2020,Central,Home Office,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",6/16/2020,Standard Class,173.235,3,692.94
CA-2019-105571,11/7/2019,South,Corporate,Office Supplies,Binders,Avery Hanging File Binders,11/11/2019,Standard Class,-12.9168,9,16.146
CA-2019-105571,11/7/2019,South,Corporate,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,11/11/2019,Standard Class,-1031.5385,5,1345.485
CA-2020-152765,6/15/2020,Central,Consumer,Office Supplies,Paper,Xerox 19,6/18/2020,First Class,54.215,7,173.488
CA-2019-153878,4/25/2019,Central,Consumer,Office Supplies,Art,Newell 324,4/30/2019,Standard Class,16.17,5,57.75
CA-2019-153878,4/25/2019,Central,Consumer,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,4/30/2019,Standard Class,76.272,5,272.4
CA-2020-124016,9/23/2020,East,Home Office,Office Supplies,Paper,Xerox 1970,9/26/2020,Second Class,4.0338,3,11.952
CA-2020-124016,9/23/2020,East,Home Office,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",9/26/2020,Second Class,7.7,4,28
CA-2020-124016,9/23/2020,East,Home Office,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,9/26/2020,Second Class,-9.7608,7,12.201
CA-2020-113551,8/18/2020,Central,Consumer,Office Supplies,Binders,GBC Wire Binding Combs,8/20/2020,First Class,-3.4122,1,2.068
CA-2020-113551,8/18/2020,Central,Consumer,Office Supplies,Paper,Advantus Motivational Note Cards,8/20/2020,First Class,30.392,8,83.84
CA-2018-107524,3/2/2018,East,Home Office,Office Supplies,Envelopes,Staple envelope,3/8/2018,Standard Class,5.3392,2,11.36
CA-2018-107524,3/2/2018,East,Home Office,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",3/8/2018,Standard Class,17.472,5,36.4
CA-2018-138072,12/30/2018,East,Consumer,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",1/3/2019,Standard Class,6.992,2,27.968
